,ID
226,302699
227,567617
228,509102
229,339396
230,418696
231,463025
232,332979
233,405790
234,47933
235,408190
236,353571
237,255454
238,406992
239,340101
240,413308
241,413765
242,223702
243,384682
244,301355
245,392820
246,458345
247,410524
248,390736
249,413747
250,376003
251,632660
252,420478
253,289559
254,381075
255,291870
256,376660
257,394034
258,451681
259,340674
260,391218
261,250077
262,415923
263,283366
264,468842
265,86822
266,169556
267,408626
268,301365
269,291328
270,408107
271,202176
272,205588
273,420344
274,451212
275,405925
276,428548
277,397204
278,340945
279,375342
280,488674
281,333358
282,421064
283,399324
284,389109
285,259392
286,466677
287,573674
288,372411
289,395444
290,450508
291,574957
292,418798
293,383502
294,734768
295,381038
296,351067
297,264402
298,364320
299,520730
300,417919
301,425534
302,427124
303,349108
304,270774
305,303858
306,343018
307,441284
308,378698
309,523388
310,458381
311,422652
312,350916
313,361505
314,489123
315,411632
316,602645
317,341671
318,459882
319,410221
320,410848
321,463642
322,299687
323,404086
324,318852
325,393559
326,408167
327,426325
328,543202
329,372711
330,416217
331,515801
332,417504
333,113323
334,293452
335,328784
336,430099
337,564235
338,535361
339,290595
340,535122
341,139997
342,368942
343,362433
344,381081
345,387100
346,456811
347,582213
348,330417
349,449350
350,287434
351,205584
352,401252
353,398087
354,381170
355,498909
356,248705
357,469476
358,486297
359,318121
360,366901
361,410200
362,446685
363,409317
364,298727
365,471268
366,293767
367,392127
368,734349
369,443547
370,416079
371,749429
372,329025
373,756607
374,494703
375,391698
376,384242
377,411278
378,264418
379,385363
380,477185
381,283552
382,421405
383,418808
384,476219
385,432281
386,173897
387,499698
388,268173
389,345918
390,86061
391,336888
392,314241
393,553300
394,554849
395,518530
396,616709
397,373470
398,334684
399,625088
400,395978
401,511363
402,263341
403,407767
404,222937
405,296096
406,328429
407,663759
408,433712
409,346134
410,269588
411,408266
412,326265
413,305943
414,402989
415,555330
416,222796
417,632473
418,368464
419,386712
420,387501
421,121210
422,382559
423,270007
424,541310
425,255160
426,410694
427,412748
428,269579
429,353074
430,316023
431,452613
432,194188
433,310043
434,547421
435,550674
436,589610
437,395800
438,426545
439,562257
440,394552
441,441386
442,410935
443,338550
444,452659
445,394078
446,262982
447,253343
448,382684
449,403059
450,573195
451,451515
452,664389
453,404757
454,433006
455,382143
456,209112
457,622193
458,257440
459,270010
460,419326
461,317560
462,334532
463,375313
464,402161
465,458222
466,400054
467,399894
468,379731
469,322548
470,329718
471,520778
472,735761
473,416689
474,334522
475,339455
476,391486
477,424191
478,410284
479,308642
480,411223
481,390996
482,689476
483,491191
484,424208
485,597185
486,394048
487,447451
488,543003
489,326979
490,400902
491,308529
492,412990
493,326928
494,564441
495,297735
496,343010
497,595862
498,689507
499,405955
500,496985
501,370464
502,293950
503,434803
504,474107
505,430612
506,273370
507,390431
508,290079
509,423268
510,520420
511,371961
512,392510
513,398943
514,511345
515,386791
516,404035
517,299641
518,354601
519,339792
520,472981
521,417877
522,357786
523,700669
524,418542
525,486984
526,478143
527,568274
528,376537
529,382009
530,705907
531,483342
532,379305
533,433711
534,482166
535,386700
536,340248
537,385999
538,420953
539,331393
540,431109
541,429623
542,417341
543,424388
544,669982
545,388410
546,476534
547,387733
548,387558
549,283085
550,397003
551,581368
552,360928
553,374390
554,410924
555,407303
556,340231
557,459427
558,332411
559,398579
560,381048
561,403820
562,381161
563,567041
564,363192
565,392393
566,322487
567,413452
568,278313
569,435689
570,447326
571,408211
572,687854
573,522482
574,328446
575,380121
576,477922
577,409224
578,363237
579,671729
580,383442
581,424979
582,404589
583,316727
584,413579
585,402464
586,421111
587,287904
588,397243
589,384446
590,329181
591,400021
592,267860
593,508281
594,256569
595,530421
596,529190
597,362227
598,641836
599,389379
600,661751
601,566960
602,407803
603,401065
604,463528
605,561692
606,402847
607,332285
608,369783
609,507655
610,283591
611,607462
612,366182
613,639859
614,403369
615,346472
616,379515
617,483501
618,352280
619,395140
620,472726
621,280115
622,404764
623,366854
624,390995
625,415681
626,267193
627,347757
628,573537
629,402737
630,343611
631,391663
632,452339
633,257450
634,388402
635,416445
636,603636
637,378518
638,632435
639,619754
640,376873
641,424878
642,571724
643,361781
644,447664
645,411015
646,345928
647,278154
648,443272
649,328064
650,403368
651,408229
652,421580
653,689433
654,452722
655,395531
656,396053
657,401127
658,326134
659,409164
660,353419
661,394562
662,503458
663,408176
664,383267
665,670997
666,399217
667,366502
668,460872
669,9909
670,499754
671,305202
672,347850
673,506405
674,411979
675,256472
676,595570
677,636705
678,511346
679,249091
680,449479
681,407296
682,378199
683,455856
684,350723
685,510486
686,550169
687,427279
688,429064
689,411449
690,399464
691,138115
692,511257
693,11365
694,642473
695,451474
696,386244
697,411983
698,416394
699,559726
700,270807
701,328796
702,397992
703,255628
704,428296
705,423541
706,278924
707,725083
708,382638
709,645227
710,419548
711,444610
712,423267
713,465550
714,414961
715,432267
716,382951
717,417477
718,508817
719,494710
720,279641
721,339223
722,700070
723,403011
724,495429
725,433385
726,452004
727,381325
728,421367
729,280152
730,403570
731,383788
732,656582
733,392781
734,387724
735,386834
736,412415
737,396237
738,287936
739,424402
740,455302
741,417022
742,410556
743,381275
744,456175
745,393511
746,329180
747,404378
748,291356
749,494932
750,392660
751,725657
752,409361
753,420245
754,573907
755,344896
756,326423
757,431047
758,434924
759,405418
760,506961
761,141422
762,309886
763,109442
764,352890
765,411041
766,376579
767,338554
768,5338
769,418571
770,265336
771,161286
772,519827
773,427689
774,426642
775,423033
776,378488
777,337703
778,470593
779,391375
780,383524
781,428760
782,462006
783,417033
784,404503
785,445154
786,450259
787,639493
788,391026
789,385340
790,398892
791,366696
792,431399
793,338387
794,487049
795,425238
796,461862
797,581590
798,308097
799,417406
800,526766
801,411013
802,357851
803,373815
804,364116
805,329714
806,402162
807,300672
808,340027
809,668040
810,426431
811,333663
812,588717
813,325346
814,289106
815,346672
816,682273
817,531452
818,378991
819,402159
820,391751
821,387337
822,386832
823,359784
824,692563
825,465955
826,377878
827,453050
828,363185
829,593757
830,339333
831,472928
832,726076
833,384021
834,419662
835,392163
836,291451
837,430942
838,377757
839,611364
840,330003
841,219104
842,288171
843,397828
844,389523
845,402270
846,406434
847,417617
848,376560
849,408289
850,384212
851,487612
852,385805
853,413747
854,427166
855,380017
856,469798
857,186612
858,449809
859,404582
860,370992
861,396120
862,396121
863,523637
864,509990
865,407390
866,323613
867,376453
868,391196
869,400933
870,309879
871,450964
872,274165
873,741962
874,376166
875,416987
876,380812
877,378326
878,411918
879,388875
880,403077
881,407861
882,433946
883,524527
884,467493
885,388405
886,185826
887,391962
888,510441
889,740421
890,392984
891,394697
892,290825
893,428948
894,605152
895,403403
896,716368
897,546855
898,389868
899,416680
900,409149
901,384629
902,383350
903,405075
904,396723
905,318226
906,467458
907,360592
908,397704
909,402672
910,377911
911,485340
912,404194
913,380671
914,604029
915,334893
916,428492
917,671003
918,552319
919,330381
920,380013
921,403569
922,538838
923,376530
924,436168
925,419880
926,493452
927,285743
928,391626
929,334963
930,456101
931,2215
932,392054
933,376582
934,403232
935,392900
936,374052
937,284668
938,389630
939,367893
940,422117
941,716353
942,571344
943,411010
944,372518
945,414687
946,511306
947,412663
948,334517
949,391591
950,455823
951,741125
952,623354
953,362388
954,308531
955,388422
956,377206
957,385372
958,456956
959,421385
960,336435
961,378483
962,399347
963,341012
964,511330
965,489871
966,441402
967,332996
968,394109
969,386805
970,433684
971,755691
972,392961
973,410344
974,653765
975,510015
976,487263
977,376087
978,294795
979,406431
980,414176
981,422143
982,292834
983,431595
984,548309
985,373765
986,450017
987,327946
988,399149
989,386825
990,437041
991,360924
992,376587
993,392465
994,394934
995,445125
996,381416
997,573766
998,386794
999,376969
1000,622118
1001,399417
1002,385357
1003,385760
1004,348555
1005,334541
1006,347031
1007,396004
1008,578745
1009,352497
1010,382152
1011,509443
1012,720135
1013,694109
1014,332567
1015,468680
1016,446594
1017,386826
1018,479765
1019,509490
1020,352403
1021,403586
1022,445450
1023,394047
1024,403920
1025,387795
1026,398891
1027,390326
1028,528599
1029,347907
1030,504372
1031,391901
1032,413176
1033,383370
1034,373757
1035,599924
1036,422173
1037,315669
1038,415038
1039,405653
1040,573772
1041,376387
1042,394110
1043,392708
1044,454098
1045,429813
1046,423661
1047,411835
1048,436272
1049,709370
1050,348668
1051,539837
1052,736494
1053,347024
1054,316727
1055,380681
1056,511362
1057,306561
1058,364160
1059,422792
1060,350175
1061,438595
1062,381043
1063,392770
1064,526238
1065,397237
1066,482670
1067,528767
1068,446060
1069,443262
1070,435665
1071,375946
1072,611987
1073,388440
1074,392976
1075,361358
1076,390943
1077,417595
1078,432430
1079,376043
1080,470533
1081,584397
1082,434685
1083,393775
1084,510698
1085,510976
1086,395925
1087,404588
1088,562221
1089,408519
1090,572966
1091,392311
1092,384940
1093,419471
1094,385753
1095,406454
1096,389044
1097,340005
1098,381092
1099,428396
1100,378961
1101,377200
1102,380139
1103,412760
1104,388333
1105,411020
1106,438268
1107,347387
1108,604279
1109,395706
1110,408670
1111,565579
1112,509830
1113,398186
1114,385933
1115,403114
1116,542789
1117,369699
1118,291211
1119,390777
1120,710067
1121,471611
1122,272236
1123,381052
1124,526499
1125,333362
1126,563541
1127,410348
1128,374461
1129,411607
1130,405473
1131,395703
1132,326257
1133,425731
1134,628294
1135,404163
1136,589172
1137,535759
1138,593756
1139,384239
1140,352085
1141,515250
1142,390592
1143,364410
1144,426349
1145,392062
1146,360909
1147,446515
1148,510548
1149,397591
1150,433670
1151,714383
1152,399111
1153,380239
1154,423930
1155,495998
1156,429394
1157,381262
1158,425673
1159,458936
1160,391938
1161,392909
1162,461404
1163,508592
1164,339356
1165,342123
1166,409417
1167,376972
1168,558447
1169,405932
1170,393915
1171,380075
1172,540923
1173,356747
1174,411231
1175,339984
1176,310888
1177,415671
1178,352498
1179,382717
1180,315011
1181,384356
1182,413417
1183,498600
1184,608626
1185,397569
1186,366170
1187,413214
1188,418930
1189,478153
1190,321757
1191,411012
1192,412518
1193,314677
1194,400722
1195,375532
1196,383221
1197,415197
1198,632502
1199,426684
1200,646149
1201,673868
1202,731491
1203,663298
1204,408552
1205,61471
1206,417978
1207,470285
1208,375572
1209,313297
1210,421871
1211,431261
1212,397827
1213,375858
1214,388063
1215,421957
1216,412884
1217,349110
1218,367839
1219,391913
1220,434684
1221,403857
1222,418143
1223,389292
1224,289269
1225,373194
1226,41081
1227,649657
1228,355690
1229,443989
1230,419034
1231,377154
1232,316154
1233,369032
1234,446823
1235,412199
1236,614399
1237,386365
1238,317557
1239,359574
1240,650977
1241,82512
1242,394818
1243,396616
1244,729564
1245,382913
1246,405815
1247,472751
1248,328628
1249,335796
1250,404388
1251,326097
1252,403845
1253,385104
1254,415781
1255,404830
1256,510923
1257,474602
1258,378479
1259,390325
1260,32158
1261,621915
1262,337230
1263,405551
1264,346354
1265,380762
1266,320413
1267,458038
1268,381056
1269,415529
1270,414372
1271,461664
1272,342737
1273,394341
1274,385737
1275,428010
1276,392356
1277,585551
1278,348002
1279,426027
1280,486725
1281,462643
1282,468464
1283,429184
1284,385642
1285,419470
1286,378395
1287,337844
1288,417049
1289,389856
1290,325373
1291,430364
1292,376998
1293,351281
1294,429404
1295,486819
1296,112574
1297,666496
1298,467377
1299,409202
1300,666415
1301,21433
1302,369784
1303,384589
1304,426790
1305,375867
1306,546187
1307,393516
1308,413361
1309,365073
1310,345906
1311,330070
1312,398535
1313,19754
1314,325133
1315,401061
1316,272676
1317,280156
1318,385388
1319,425205
1320,340488
1321,381009
1322,390587
1323,325385
1324,427946
1325,574050
1326,400899
1327,414455
1328,459163
1329,378378
1330,394143
1331,374452
1332,652112
1333,377156
1334,414263
1335,416398
1336,370178
1337,340487
1338,425674
1339,447754
1340,375108
1341,500868
1342,444697
1343,424655
1344,400649
1345,367613
1346,177634
1347,421486
1348,345923
1349,390597
1350,390353
1351,601899
1352,403857
1353,462552
1354,425221
1355,388070
1356,403283
1357,406110
1358,356305
1359,486600
1360,432800
1361,432300
1362,390675
1363,393430
1364,377799
1365,392346
1366,557694
1367,393796
1368,412524
1369,412111
1370,382437
1371,369779
1372,430550
1373,450509
1374,519798
1375,388259
1376,515993
1377,402189
1378,408296
1379,361999
1380,525659
1381,402446
1382,331185
1383,394435
1384,415621
1385,444285
1386,433602
1387,413787
1388,670254
1389,442819
1390,426437
1391,414424
1392,371743
1393,713986
1394,574859
1395,354282
1396,726558
1397,400246
1398,376290
1399,392301
1400,458474
1401,48017
1402,333991
1403,417761
1404,383001
1405,371811
1406,476511
1407,459345
1408,400747
1409,412595
1410,340666
1411,381040
1412,404668
1413,681648
1414,515400
1415,402453
1416,730665
1417,455643
1418,346238
1419,390547
1420,411681
1421,491238
1422,279086
1423,416574
1424,393445
1425,352490
1426,426142
1427,364796
1428,454416
1429,408537
1430,440439
1431,423223
1432,410830
1433,417962
1434,496994
1435,395511
1436,737915
1437,385713
1438,338544
1439,399266
1440,412818
1441,521420
1442,377625
1443,395693
1444,423253
1445,381755
1446,371088
1447,433215
1448,403964
1449,207916
1450,412361
1451,403972
1452,683007
1453,545497
1454,449431
1455,347627
1456,532864
1457,419068
1458,431116
1459,453940
1460,415396
1461,588509
1462,378301
1463,65336
1464,398359
1465,437162
1466,339586
1467,624012
1468,402992
1469,389088
1470,396099
1471,388374
1472,398406
1473,350060
1474,385931
1475,456346
1476,730804
1477,93793
1478,483230
1479,721181
1480,432593
1481,382572
1482,400014
1483,430029
1484,503610
1485,387715
1486,579074
1487,393613
1488,382883
1489,432015
1490,634054
1491,340481
1492,474729
1493,381707
1494,579084
1495,414891
1496,350160
1497,417073
1498,408203
1499,399343
1500,382993
1501,400471
1502,727434
1503,396920
1504,359628
1505,199207
1506,586202
1507,410917
1508,404748
1509,371815
1510,403790
1511,459290
1512,395452
1513,349453
1514,436171
1515,422469
1516,397512
1517,1912
1518,438589
1519,384737
1520,348748
1521,383870
1522,707409
1523,413658
1524,462942
1525,477906
1526,402925
1527,427967
1528,382569
1529,435723
1530,385754
1531,400485
1532,421833
1533,677097
1534,400901
1535,562035
1536,351819
1537,377852
1538,416071
1539,395836
1540,377565
1541,381064
1542,382170
1543,421895
1544,688857
1545,403862
1546,568025
1547,381160
1548,378570
1549,381351
1550,397293
1551,398430
1552,424884
1553,384150
1554,434707
1555,149044
1556,374464
1557,51795
1558,378485
1559,345920
1560,393629
1561,381298
1562,452021
1563,389368
1564,417416
1565,362058
1566,476647
1567,357424
1568,402976
1569,381018
1570,377447
1571,446174
1572,382545
1573,341005
1574,154666
1575,485472
1576,501924
1577,428916
1578,371645
1579,432140
1580,366514
1581,408513
1582,485394
1583,48112
1584,368470
1585,408207
1586,377148
1587,542912
1588,347630
1589,723725
1590,470984
1591,511265
1592,530474
1593,430334
1594,408159
1595,340676
1596,351414
1597,394820
1598,420119
1599,407342
1600,395449
1601,414905
1602,408153
1603,345916
1604,506400
1605,459226
1606,418762
1607,371865
1608,358426
1609,378503
1610,567799
1611,429458
1612,340837
1613,369300
1614,735553
1615,418747
1616,373443
1617,42802
1618,384726
1619,421893
1620,369780
1621,409155
1622,417936
1623,344906
1624,542176
1625,408262
1626,373397
1627,437470
1628,447053
1629,469359
1630,423516
1631,533537
1632,460910
1633,389358
1634,417556
1635,409307
1636,458167
1637,510942
1638,419731
1639,405656
1640,411638
1641,392807
1642,521660
1643,508562
1644,547465
1645,410455
1646,383140
1647,408544
1648,412120
1649,407365
1650,406145
1651,637769
1652,604244
1653,372985
1654,746360
1655,401480
1656,429489
1657,392140
1658,441568
1659,366644
1660,380254
1661,548783
1662,469262
1663,511304
1664,588068
1665,335346
1666,458748
1667,662254
1668,518473
1669,395419
1670,493831
1671,432167
1672,381935
1673,381518
1674,453138
1675,426405
1676,409297
1677,604029
1678,470763
1679,375872
1680,575350
1681,418235
1682,378491
1683,412542
1684,408019
1685,419887
1686,393364
1687,387605
1688,487840
1689,390582
1690,492050
1691,446216
1692,483632
1693,388256
1694,398736
1695,422956
1696,390357
1697,381045
1698,369552
1699,378356
1700,423038
1701,20147
1702,400045
1703,693252
1704,375788
1705,388022
1706,390744
1707,426320
1708,403264
1709,407479
1710,394314
1711,422014
1712,369406
1713,391804
1714,400394
1715,429645
1716,404490
1717,493977
1718,421555
1719,384388
1720,342344
1721,393074
1722,377153
1723,404785
1724,431672
1725,571688
1726,416604
1727,426579
1728,360029
1729,381284
1730,348320
1731,431056
1732,438395
1733,378502
1734,552559
1735,489105
1736,672201
1737,382322
1738,511323
1739,451697
1740,419157
1741,411088
1742,430960
1743,384371
1744,427996
1745,391766
1746,414675
1747,383618
1748,446825
1749,389201
1750,348901
1751,400456
1752,445351
1753,400170
1754,391881
1755,437429
1756,437675
1757,423412
1758,456996
1759,431503
1760,381021
1761,359093
1762,407774
1763,627447
1764,439343
1765,378426
1766,399390
1767,407391
1768,522923
1769,352504
1770,431403
1771,424958
1772,435797
1773,726876
1774,396435
1775,416056
1776,451511
1777,398470
1778,376018
1779,697135
1780,416527
1781,456721
1782,404264
1783,589607
1784,553891
1785,513661
1786,384353
1787,392567
1788,450655
1789,390574
1790,412676
1791,428330
1792,443182
1793,422114
1794,388892
1795,493934
1796,417451
1797,460994
1798,426152
1799,383200
1800,384664
1801,393834
1802,541938
1803,382154
1804,363579
1805,498069
1806,423011
1807,380568
1808,406427
1809,355449
1810,426324
1811,412121
1812,390277
1813,413696
1814,385673
1815,370978
1816,401326
1817,381725
1818,431242
1819,551058
1820,414202
1821,377274
1822,408949
1823,360737
1824,382997
1825,422663
1826,251140
1827,750911
1828,413789
1829,422472
1830,393513
1831,422514
1832,392091
1833,382200
1834,388561
1835,574714
1836,470458
1837,599821
1838,381035
1839,395435
1840,671272
1841,381058
1842,407887
1843,404791
1844,398111
1845,398636
1846,422949
1847,394684
1848,403662
1849,430161
1850,418745
1851,326291
1852,578112
1853,418604
1854,404829
1855,594646
1856,394448
1857,372288
1858,417536
1859,409502
1860,412471
1861,503330
1862,574361
1863,508632
1864,445219
1865,467834
1866,374856
1867,375111
1868,754020
1869,460562
1870,381749
1871,424399
1872,480486
1873,514155
1874,337556
1875,404584
1876,527181
1877,511229
1878,385080
1879,398368
1880,400387
1881,548616
1882,399300
1883,448964
1884,463675
1885,394324
1886,413141
1887,437729
1888,356298
1889,495846
1890,429792
1891,415386
1892,379691
1893,367816
1894,356536
1895,375199
1896,386275
1897,397486
1898,331352
1899,369883
1900,421663
1901,394650
1902,422027
1903,393859
1904,409570
1905,492946
1906,572224
1907,402592
1908,614280
1909,443724
1910,413771
1911,436257
1912,399280
1913,412608
1914,376436
1915,386591
1916,485856
1917,400163
1918,419362
1919,400995
1920,404461
1921,554442
1922,490319
1923,568261
1924,408619
1925,385305
1926,716350
1927,419307
1928,363038
1929,506217
1930,445874
1931,411606
1932,402700
1933,10614
1934,477953
1935,434081
1936,373481
1937,407856
1938,594822
1939,382400
1940,419771
1941,699
1942,422972
1943,519647
1944,500759
1945,598610
1946,424408
1947,754663
1948,509899
1949,423080
1950,376312
1951,359787
1952,391973
1953,424691
1954,425665
1955,402888
1956,435172
1957,405203
1958,413842
1959,541556
1960,438326
1961,422341
1962,629005
1963,413836
1964,581856
1965,692311
1966,542039
1967,380879
1968,384581
1969,378482
1970,408323
1971,404590
1972,472396
1973,478278
1974,530369
1975,414268
1976,455851
1977,390415
1978,352993
1979,513603
1980,439603
1981,447110
1982,425286
1983,381241
1984,388092
1985,412467
1986,526986
1987,432560
1988,407693
1989,384683
1990,593746
1991,420054
1992,620796
1993,395339
1994,449110
1995,480848
1996,426529
1997,449128
1998,382272
1999,485964
2000,407559
2001,412280
2002,429924
2003,413686
2004,437898
2005,436354
2006,370654
2007,397566
2008,417544
2009,442321
2010,382663
2011,402010
2012,390883
2013,402616
2014,372979
2015,381050
2016,412746
2017,651867
2018,403409
2019,403002
2020,448975
2021,408514
2022,659960
2023,459729
2024,479539
2025,395965
2026,513662
2027,407356
2028,458730
2029,387950
2030,460271
2031,378066
2032,366080
2033,392955
2034,402645
2035,370663
2036,346460
2037,391756
2038,370365
2039,362409
2040,623334
2041,395762
2042,375895
2043,395450
2044,377275
2045,382509
2046,424988
2047,467512
2048,279946
2049,110620
2050,381495
2051,529123
2052,398188
2053,394511
2054,459366
2055,465100
2056,516304
2057,424752
2058,411829
2059,437600
2060,397455
2061,444695
2062,392142
2063,578437
2064,394310
2065,390302
2066,379880
2067,390833
2068,388777
2069,528885
2070,383743
2071,421463
2072,415185
2073,383807
2074,382892
2075,427879
2076,365187
2077,394654
2078,410257
2079,387898
2080,408690
2081,442684
2082,387989
2083,40338
2084,456571
2085,373945
2086,408874
2087,431067
2088,381080
2089,607837
2090,395076
2091,500936
2092,435350
2093,426576
2094,399624
2095,378404
2096,410220
2097,401975
2098,413359
2099,374761
2100,377847
2101,376311
2102,416854
2103,383869
2104,393967
2105,422010
2106,417453
2107,317934
2108,381003
2109,426568
2110,666365
2111,466401
2112,444190
2113,403480
2114,401616
2115,423710
2116,409203
2117,421568
2118,550859
2119,408252
2120,381053
2121,360365
2122,568524
2123,427506
2124,402889
2125,413388
2126,572433
2127,446626
2128,523850
2129,399635
2130,371804
2131,449129
2132,486162
2133,533742
2134,377356
2135,427324
2136,402769
2137,510412
2138,433236
2139,367196
2140,394918
2141,381063
2142,365083
2143,371859
2144,427393
2145,520623
2146,427905
2147,438149
2148,397278
2149,386890
2150,681788
2151,399577
2152,495957
2153,405353
2154,122630
2155,421055
2156,384232
2157,410114
2158,393570
2159,388991
2160,390298
2161,378505
2162,465963
2163,411516
2164,379982
2165,377752
2166,50364
2167,405765
2168,386334
2169,498908
2170,360612
2171,396635
2172,357893
2173,532614
2174,741742
2175,384470
2176,426363
2177,515160
2178,493303
2179,463041
2180,415032
2181,371682
2182,601831
2183,440039
2184,428129
2185,382751
2186,448823
2187,394041
2188,535175
2189,412741
2190,376519
2191,455151
2192,513079
2193,401735
2194,422040
2195,394767
2196,381765
2197,376386
2198,391939
2199,376426
2200,198332
2201,413562
2202,440777
2203,392800
2204,395982
2205,428690
2206,303746
2207,362313
2208,431392
2209,396048
2210,370711
2211,363314
2212,393732
2213,471248
2214,415633
2215,413845
2216,503904
2217,555661
2218,392734
2219,529318
2220,412442
2221,502080
2222,391945
2223,381041
2224,448287
2225,402377
2226,374473
2227,511332
2228,389296
2229,381046
2230,445684
2231,402771
2232,366568
2233,502399
2234,393773
2235,422631
2236,506677
2237,370928
2238,415031
2239,550929
2240,553838
2241,417993
2242,674385
2243,430343
2244,426080
2245,375870
2246,374341
2247,381871
2248,566329
2249,593744
2250,391642
2251,382163
2252,644826
2253,575087
2254,413313
2255,664858
2256,484514
2257,542145
2258,418093
2259,415914
2260,547649
2261,409137
2262,487523
2263,497779
2264,668339
2265,399302
2266,396065
2267,410838
2268,472990
2269,380333
2270,386134
2271,400931
2272,412669
2273,393569
2274,425553
2275,466985
2276,438257
2277,416786
2278,440876
2279,644169
2280,392344
2281,400060
2282,646334
2283,383218
2284,388335
2285,393868
2286,538314
2287,430081
2288,430894
2289,387252
2290,515661
2291,411974
2292,411514
2293,406108
2294,431339
2295,523628
2296,406535
2297,447887
2298,378431
2299,410129
2300,420121
2301,447231
2302,537897
2303,427342
2304,407757
2305,424012
2306,400523
2307,383860
2308,384262
2309,428168
2310,463469
2311,457484
2312,424722
2313,668683
2314,400706
2315,511845
2316,528212
2317,695086
2318,412924
2319,370765
2320,392369
2321,383134
2322,594397
2323,380735
2324,400885
2325,382384
2326,423269
2327,413580
2328,372752
2329,415106
2330,396178
2331,533198
2332,308204
2333,465540
2334,597244
2335,392476
2336,281799
2337,411684
2338,414919
2339,431134
2340,336183
2341,376502
2342,413832
2343,434711
2344,375533
2345,538119
2346,371560
2347,401139
2348,407547
2349,460769
2350,380464
2351,45698
2352,711977
2353,380622
2354,418214
2355,397540
2356,374191
2357,394322
2358,428638
2359,427557
2360,503659
2361,496716
2362,396643
2363,339327
2364,381002
2365,423734
2366,438528
2367,426003
2368,377906
2369,403582
2370,380769
2371,395815
2372,373453
2373,454402
2374,411609
2375,390403
2376,399637
2377,471601
2378,456204
2379,462678
2380,416292
2381,387889
2382,381086
2383,380943
2384,376528
2385,430739
2386,402928
2387,481360
2388,376263
2389,454495
2390,370759
2391,393945
2392,414835
2393,564663
2394,382125
2395,380680
2396,405615
2397,443818
2398,460883
2399,659428
2400,382511
2401,461549
2402,434452
2403,396744
2404,419146
2405,387748
2406,360142
2407,418027
2408,398920
2409,390295
2410,403667
2411,391157
2412,418682
2413,476608
2414,438524
2415,511210
2416,457049
2417,351233
2418,422005
2419,403450
2420,710386
2421,597318
2422,409547
2423,408579
2424,494967
2425,384706
2426,452149
2427,399854
2428,443393
2429,651448
2430,428937
2431,472015
2432,594844
2433,536977
2434,393661
2435,491450
2436,374195
2437,381449
2438,420162
2439,387587
2440,481686
2441,380760
2442,360030
2443,373479
2444,373349
2445,373451
2446,373339
2447,376523
2448,377462
2449,634683
2450,431848
2451,431837
2452,399183
2453,462018
2454,342359
2455,373348
2456,373441
2457,340484
2458,430141
2459,373353
2460,376389
2461,373442
2462,376515
2463,405621
2464,594843
2465,435058
2466,439117
2467,377252
2468,373076
2469,392001
2470,376451
2471,426955
2472,404532
2473,409097
2474,674167
2475,383395
2476,721825
2477,428226
2478,376869
2479,408435
2480,415005
2481,393410
2482,417920
2483,435009
2484,381451
2485,374416
2486,376884
2487,523612
2488,401442
2489,384314
2490,418692
2491,389155
2492,421787
2493,378198
2494,442392
2495,421333
2496,353501
2497,688919
